,fit_time,score_time,test_balanced_accuracy,test_roc_auc,model,cenario/amostra
57,5.52151346206665,0.27624988555908203,1.0,1.0,RF,cenario4/resultado_100
58,5.5377724170684814,0.29856348037719727,1.0,1.0,RF,cenario4/resultado_100
59,5.544655799865723,0.2779521942138672,1.0,1.0,RF,cenario4/resultado_100
60,13.863047361373901,0.13495564460754395,0.991307902175733,0.9999852258960493,MLP,cenario4/resultado_100
61,12.708639860153198,0.1933302879333496,1.0,1.0,MLP,cenario4/resultado_100
62,13.109187841415405,0.13861393928527832,0.991156662006344,0.9999724389522793,MLP,cenario4/resultado_100
63,11.150265216827393,0.14546966552734375,0.9824561403508771,1.0,MLP,cenario4/resultado_100
64,12.894614934921265,0.1452796459197998,1.0,1.0,MLP,cenario4/resultado_100
65,0.637164831161499,0.27713823318481445,0.8448275862068966,0.999982763545391,SVM,cenario4/resultado_100
66,0.5907535552978516,0.3410465717315674,0.8333333333333333,0.9969006349063175,SVM,cenario4/resultado_100
67,0.48366451263427734,0.2650933265686035,0.8245614035087719,0.9998847447095316,SVM,cenario4/resultado_100
68,0.5938904285430908,0.42154598236083984,0.8859649122807017,0.9994036791493158,SVM,cenario4/resultado_100
69,0.49309611320495605,0.26125311851501465,0.7982456140350878,0.9978602604769564,SVM,cenario4/resultado_100
70,14.992460012435913,0.05316925048828125,0.9913793103448276,0.9946702419998228,XGB,cenario4/resultado_100
71,15.920579433441162,0.019022464752197266,1.0,1.0,XGB,cenario4/resultado_100
72,15.826290369033813,0.017768383026123047,1.0,1.0,XGB,cenario4/resultado_100
73,15.739383459091187,0.042733192443847656,1.0,1.0,XGB,cenario4/resultado_100
74,15.562070369720459,0.051145076751708984,1.0,1.0,XGB,cenario4/resultado_100
75,0.24024343490600586,0.013189554214477539,0.983222407099279,0.994710205213533,LogClass,cenario4/resultado_101
76,0.23966193199157715,0.013858318328857422,0.9695646145313367,0.99346921797005,LogClass,cenario4/resultado_101
77,0.24208831787109375,0.01542806625366211,0.964087631724903,0.9858118413754854,LogClass,cenario4/resultado_101
78,0.2296733856201172,0.012780189514160156,0.983083749306711,0.9937396006655574,LogClass,cenario4/resultado_101
79,0.23314118385314941,0.012781858444213867,0.985648918469218,0.9968247365501941,LogClass,cenario4/resultado_101
80,5.774537563323975,0.31484508514404297,1.0,1.0,RF,cenario4/resultado_101
81,6.443447828292847,0.3093249797821045,0.9875,1.0,RF,cenario4/resultado_101
82,6.032293081283569,0.3099935054779053,1.0,1.0,RF,cenario4/resultado_101
83,5.890256643295288,0.3175945281982422,1.0,1.0,RF,cenario4/resultado_101
84,5.85578465461731,0.3476707935333252,1.0,1.0,RF,cenario4/resultado_101
85,19.73348879814148,0.13513708114624023,0.7998613422074321,0.9986896838602329,MLP,cenario4/resultado_101
86,45.72882795333862,0.1386864185333252,0.943611342207432,0.9997816139767055,MLP,cenario4/resultado_101
87,39.850329875946045,0.1366102695465088,0.9122920133111481,0.9989895313366611,MLP,cenario4/resultado_101
88,31.576905965805054,0.20874357223510742,0.8998613422074321,0.999649889073766,MLP,cenario4/resultado_101
89,47.94835090637207,0.156982421875,0.9432646977260122,0.9993552412645591,MLP,cenario4/resultado_101
90,1.2715473175048828,0.34360361099243164,0.7,0.9704572240709928,SVM,cenario4/resultado_101
91,0.8619029521942139,0.3618502616882324,0.7375,0.9795861064891846,SVM,cenario4/resultado_101
92,0.7957525253295898,0.3421459197998047,0.70625,0.9549483499722684,SVM,cenario4/resultado_101
93,0.7774448394775391,0.46433019638061523,0.70625,0.9653858153078203,SVM,cenario4/resultado_101
94,0.8952493667602539,0.3485081195831299,0.725,0.9605345257903495,SVM,cenario4/resultado_101
95,24.084136486053467,0.05525612831115723,1.0,1.0,XGB,cenario4/resultado_101
96,24.03990340232849,0.0498814582824707,1.0,1.0,XGB,cenario4/resultado_101
97,23.89841365814209,0.07913613319396973,1.0,1.0,XGB,cenario4/resultado_101
98,24.002676248550415,0.03746676445007324,0.987430671103716,0.9999896006655573,XGB,cenario4/resultado_101
99,23.948235034942627,0.0642704963684082,1.0,1.0,XGB,cenario4/resultado_101
