AUC,B_ACC,F1,F2,Model,cenario/amostra
0.9999623607347184,0.9999623607347184,0.988235294117647,0.995260663507109,LogClass,cenario4/resultado_280
1.0,1.0,1.0,1.0,RF,cenario4/resultado_280
0.9880952380952381,0.9880952380952381,0.9879518072289156,0.9808612440191387,MLP,cenario4/resultado_280
0.9880952380952381,0.9880952380952381,0.9879518072289156,0.9808612440191387,SVM,cenario4/resultado_280
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_280
0.9983331481275698,0.9983331481275697,0.782608695652174,0.9,LogClass,cenario4/resultado_281
1.0,1.0,1.0,1.0,RF,cenario4/resultado_281
0.999888876541838,0.999888876541838,0.9818181818181818,0.9926470588235292,MLP,cenario4/resultado_281
0.8240740740740741,0.8240740740740741,0.7865168539325843,0.697211155378486,SVM,cenario4/resultado_281
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_281
0.999613862341925,0.9996138623419248,0.6666666666666666,0.8333333333333334,LogClass,cenario4/resultado_282
1.0,1.0,1.0,1.0,RF,cenario4/resultado_282
0.9375,0.9375,0.9333333333333333,0.8974358974358975,MLP,cenario4/resultado_282
0.5,0.5,0.0,0.0,SVM,cenario4/resultado_282
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_282
0.9998564593301436,0.9998564593301436,0.9724770642201834,0.9888059701492536,LogClass,cenario4/resultado_284
1.0,1.0,1.0,1.0,RF,cenario4/resultado_284
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_284
0.9622641509433962,0.9622641509433962,0.9607843137254902,0.9386973180076629,SVM,cenario4/resultado_284
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_284
0.9735116643702191,0.9735116643702191,0.5102040816326531,0.7102272727272727,LogClass,cenario4/resultado_285
1.0,1.0,1.0,1.0,RF,cenario4/resultado_285
0.9807177586671102,0.9807177586671101,0.974025974025974,0.9664948453608249,MLP,cenario4/resultado_285
0.9038461538461539,0.9038461538461539,0.8936170212765957,0.84,SVM,cenario4/resultado_285
0.9871794871794872,0.9871794871794872,0.9870129870129869,0.9793814432989689,XGB,cenario4/resultado_285
0.9953529264004018,0.995352926400402,0.5697674418604651,0.768025078369906,LogClass,cenario4/resultado_286
1.0,1.0,1.0,1.0,RF,cenario4/resultado_286
0.9387755102040816,0.9387755102040816,0.9347826086956522,0.8995815899581588,MLP,cenario4/resultado_286
0.9336734693877551,0.9336734693877551,0.9289617486338798,0.8909853249475891,SVM,cenario4/resultado_286
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_286
0.9973773526689294,0.9973773526689294,0.8282828282828283,0.9234234234234234,LogClass,cenario4/resultado_287
1.0,1.0,1.0,1.0,RF,cenario4/resultado_287
0.9969512195121951,0.9969512195121951,0.9969418960244648,0.9951159951159951,MLP,cenario4/resultado_287
0.9268292682926829,0.9268292682926829,0.9210526315789475,0.8793969849246231,SVM,cenario4/resultado_287
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_287
0.9951243081788632,0.9951243081788632,0.5747126436781609,0.7716049382716049,LogClass,cenario4/resultado_288
1.0,1.0,1.0,1.0,RF,cenario4/resultado_288
0.9999560748484582,0.9999560748484582,0.9933774834437086,0.9973404255319148,MLP,cenario4/resultado_288
0.8733333333333333,0.8733333333333333,0.8549618320610688,0.7865168539325842,SVM,cenario4/resultado_288
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_288
0.9999584924456252,0.9999584924456251,0.9935483870967742,0.9974093264248705,LogClass,cenario4/resultado_289
1.0,1.0,1.0,1.0,RF,cenario4/resultado_289
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_289
0.948051948051948,0.948051948051948,0.9452054794520548,0.9151193633952255,SVM,cenario4/resultado_289
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_289
0.9970422808378587,0.9970422808378587,0.8,0.9090909090909091,LogClass,cenario4/resultado_29
1.0,1.0,1.0,1.0,RF,cenario4/resultado_29
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_29
0.9631147540983607,0.9631147540983607,0.9617021276595745,0.940099833610649,SVM,cenario4/resultado_29
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_29
0.9999477806788512,0.9999477806788512,0.9824561403508771,0.9929078014184396,LogClass,cenario4/resultado_290
1.0,1.0,1.0,1.0,RF,cenario4/resultado_290
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_290
0.6428571428571428,0.6428571428571428,0.4444444444444445,0.3333333333333333,SVM,cenario4/resultado_290
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_290
0.982806416116472,0.982806416116472,0.6947791164658634,0.8430799220272903,LogClass,cenario4/resultado_291
1.0,1.0,1.0,1.0,RF,cenario4/resultado_291
0.9801136363636364,0.9801136363636364,0.9797101449275363,0.9679266895761741,MLP,cenario4/resultado_291
0.7130681818181819,0.7130681818181819,0.597609561752988,0.4813863928112966,SVM,cenario4/resultado_291
0.9999418063314711,0.9999418063314711,0.9971671388101983,0.9988649262202043,XGB,cenario4/resultado_291
0.9996051176749329,0.9996051176749329,0.9532710280373832,0.980769230769231,LogClass,cenario4/resultado_292
1.0,1.0,1.0,1.0,RF,cenario4/resultado_292
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_292
0.9264705882352942,0.9264705882352942,0.9206349206349206,0.8787878787878789,SVM,cenario4/resultado_292
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_292
0.995249406175772,0.995249406175772,0.5495495495495496,0.7530864197530864,LogClass,cenario4/resultado_293
1.0,1.0,1.0,1.0,RF,cenario4/resultado_293
0.9918032786885246,0.9918032786885246,0.9917355371900827,0.9868421052631579,MLP,cenario4/resultado_293
0.9754098360655737,0.9754098360655737,0.9747899159663865,0.9602649006622516,SVM,cenario4/resultado_293
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_293
0.9932054356514789,0.9932054356514788,0.28837209302325584,0.5032467532467533,LogClass,cenario4/resultado_294
1.0,1.0,1.0,1.0,RF,cenario4/resultado_294
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_294
0.6774193548387097,0.6774193548387097,0.5238095238095238,0.4074074074074075,SVM,cenario4/resultado_294
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_294
0.9977826047606118,0.9977826047606118,0.8063241106719368,0.9123434704830053,LogClass,cenario4/resultado_295
1.0,1.0,1.0,1.0,RF,cenario4/resultado_295
0.9999547470359308,0.9999547470359309,0.9951219512195122,0.9980430528375734,MLP,cenario4/resultado_295
0.9019607843137255,0.9019607843137255,0.891304347826087,0.8367346938775511,SVM,cenario4/resultado_295
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_295
0.9818453825004043,0.9818453825004043,0.09657947686116701,0.21089630931458697,LogClass,cenario4/resultado_296
1.0,1.0,1.0,1.0,RF,cenario4/resultado_296
0.9375,0.9375,0.9333333333333333,0.8974358974358975,MLP,cenario4/resultado_296
0.6458333333333334,0.6458333333333334,0.45161290322580644,0.33980582524271846,SVM,cenario4/resultado_296
0.9583333333333333,0.9583333333333333,0.9565217391304348,0.9322033898305083,XGB,cenario4/resultado_296
0.9991097922848664,0.9991097922848664,0.7428571428571429,0.8783783783783784,LogClass,cenario4/resultado_297
1.0,1.0,1.0,1.0,RF,cenario4/resultado_297
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_297
0.6153846153846154,0.6153846153846154,0.375,0.27272727272727276,SVM,cenario4/resultado_297
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_297
0.9995798823670629,0.9995798823670627,0.9380530973451328,0.9742647058823528,LogClass,cenario4/resultado_298
1.0,1.0,1.0,1.0,RF,cenario4/resultado_298
0.9999399831952948,0.9999399831952946,0.9906542056074767,0.9962406015037595,MLP,cenario4/resultado_298
0.7924528301886793,0.7924528301886793,0.738095238095238,0.6378600823045268,SVM,cenario4/resultado_298
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_298
0.9994847131569907,0.9994847131569907,0.8941176470588235,0.9547738693467335,LogClass,cenario4/resultado_299
1.0,1.0,1.0,1.0,RF,cenario4/resultado_299
0.9999427459063324,0.9999427459063324,0.9870129870129869,0.994764397905759,MLP,cenario4/resultado_299
0.6447368421052632,0.6447368421052632,0.4489795918367347,0.3374233128834356,SVM,cenario4/resultado_299
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_299
0.9999072011878247,0.9999072011878247,0.9866666666666666,0.9946236559139784,LogClass,cenario4/resultado_3
1.0,1.0,1.0,1.0,RF,cenario4/resultado_3
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_3
0.9527027027027026,0.9527027027027026,0.950354609929078,0.9228650137741048,SVM,cenario4/resultado_3
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_3
0.9926240274830757,0.9926240274830757,0.37606837606837606,0.6010928961748634,LogClass,cenario4/resultado_30
1.0,1.0,1.0,1.0,RF,cenario4/resultado_30
0.9204545454545454,0.9204545454545454,0.9135802469135803,0.8685446009389672,MLP,cenario4/resultado_30
0.9090909090909092,0.9090909090909092,0.9,0.8490566037735848,SVM,cenario4/resultado_30
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_30
0.9998576579996203,0.9998576579996203,0.9763779527559054,0.9904153354632587,LogClass,cenario4/resultado_300
0.9919354838709677,0.9919354838709677,0.991869918699187,0.9870550161812298,RF,cenario4/resultado_300
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_300
0.9435483870967742,0.9435483870967742,0.9401709401709402,0.9075907590759077,SVM,cenario4/resultado_300
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_300
0.9960870007114544,0.9960870007114544,0.7508090614886732,0.882800608828006,LogClass,cenario4/resultado_301
1.0,1.0,1.0,1.0,RF,cenario4/resultado_301
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_301
0.9094827586206897,0.9094827586206897,0.9004739336492891,0.8497316636851522,SVM,cenario4/resultado_301
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_301
0.9909877800407332,0.9909877800407332,0.03278688524590164,0.078125,LogClass,cenario4/resultado_302
1.0,1.0,1.0,1.0,RF,cenario4/resultado_302
0.8333333333333333,0.8333333333333333,0.8,0.7142857142857142,MLP,cenario4/resultado_302
0.5,0.5,0.0,0.0,SVM,cenario4/resultado_302
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_302
0.9973711429063954,0.9973711429063954,0.7732342007434944,0.8950086058519794,LogClass,cenario4/resultado_303
1.0,1.0,1.0,1.0,RF,cenario4/resultado_303
0.9999138079641441,0.9999138079641441,0.9904761904761905,0.9961685823754789,MLP,cenario4/resultado_303
0.9182692307692308,0.9182692307692308,0.9109947643979057,0.8648111332007952,SVM,cenario4/resultado_303
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_303
0.9957326347811392,0.995732634781139,0.7217630853994491,0.8664021164021164,LogClass,cenario4/resultado_304
1.0,1.0,1.0,1.0,RF,cenario4/resultado_304
0.9885073671798298,0.9885073671798299,0.9846153846153846,0.9800918836140888,MLP,cenario4/resultado_304
0.9427480916030535,0.9427480916030535,0.9392712550607287,0.9062499999999999,SVM,cenario4/resultado_304
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_304
0.9927856868026164,0.9927856868026164,0.5901639344262295,0.7826086956521738,LogClass,cenario4/resultado_305
1.0,1.0,1.0,1.0,RF,cenario4/resultado_305
0.9953703703703703,0.9953703703703703,0.9953488372093023,0.9925788497217068,MLP,cenario4/resultado_305
0.7037037037037037,0.7037037037037037,0.5789473684210525,0.46218487394957974,SVM,cenario4/resultado_305
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_305
0.9978418042516457,0.9978418042516457,0.7674418604651162,0.8918918918918919,LogClass,cenario4/resultado_306
0.9924242424242424,0.9924242424242424,0.9923664122137404,0.9878419452887538,RF,cenario4/resultado_306
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_306
0.7348484848484849,0.7348484848484849,0.6391752577319588,0.5254237288135594,SVM,cenario4/resultado_306
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_306
0.9892268694550063,0.9892268694550064,0.1774193548387097,0.3503184713375796,LogClass,cenario4/resultado_307
1.0,1.0,1.0,1.0,RF,cenario4/resultado_307
0.9998943810730884,0.9998943810730883,0.9565217391304348,0.9821428571428572,MLP,cenario4/resultado_307
0.5909090909090909,0.5909090909090909,0.3076923076923077,0.2173913043478261,SVM,cenario4/resultado_307
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_307
0.9891071275409554,0.9891071275409555,0.015503875968992248,0.03787878787878788,LogClass,cenario4/resultado_308
1.0,1.0,1.0,1.0,RF,cenario4/resultado_308
0.5,0.5,0.0,0.0,MLP,cenario4/resultado_308
0.5,0.5,0.0,0.0,SVM,cenario4/resultado_308
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_308
0.9839224629418473,0.9839224629418473,0.3253588516746411,0.5466237942122186,LogClass,cenario4/resultado_309
1.0,1.0,1.0,1.0,RF,cenario4/resultado_309
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_309
0.9117076933395936,0.9117076933395936,0.896,0.8510638297872339,SVM,cenario4/resultado_309
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_309
0.9993583761082595,0.9993583761082594,0.9452736318407959,0.9773662551440327,LogClass,cenario4/resultado_31
1.0,1.0,1.0,1.0,RF,cenario4/resultado_31
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_31
0.8631578947368421,0.8631578947368421,0.8414634146341463,0.7683741648106904,SVM,cenario4/resultado_31
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_31
0.9922585639636152,0.9922585639636152,0.4666666666666667,0.6862745098039216,LogClass,cenario4/resultado_310
0.9928571428571429,0.9928571428571429,0.9928057553956835,0.9885386819484241,RF,cenario4/resultado_310
0.9999516160247727,0.9999516160247726,0.9929078014184397,0.9971509971509971,MLP,cenario4/resultado_310
0.8142857142857143,0.8142857142857143,0.7719298245614035,0.6790123456790124,SVM,cenario4/resultado_310
0.9999516160247727,0.9999516160247726,0.9929078014184397,0.9971509971509971,XGB,cenario4/resultado_310
0.9967350270380573,0.9967350270380573,0.5492957746478873,0.7528957528957528,LogClass,cenario4/resultado_311
1.0,1.0,1.0,1.0,RF,cenario4/resultado_311
0.9871794871794872,0.9871794871794872,0.9870129870129869,0.9793814432989689,MLP,cenario4/resultado_311
0.6794871794871795,0.6794871794871795,0.5283018867924528,0.411764705882353,SVM,cenario4/resultado_311
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_311
0.9964117285216322,0.9964117285216322,0.5625,0.7627118644067797,LogClass,cenario4/resultado_312
1.0,1.0,1.0,1.0,RF,cenario4/resultado_312
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_312
0.7111111111111111,0.7111111111111111,0.59375,0.4773869346733668,SVM,cenario4/resultado_312
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_312
0.9898435675928088,0.9898435675928088,0.44936708860759494,0.6710775047258979,LogClass,cenario4/resultado_313
1.0,1.0,1.0,1.0,RF,cenario4/resultado_313
0.9997665187952369,0.9997665187952369,0.9726027397260273,0.9888579387186629,MLP,cenario4/resultado_313
0.8450120522340204,0.8450120522340205,0.8099173553719008,0.7335329341317367,SVM,cenario4/resultado_313
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_313
0.99385167157679,0.99385167157679,0.6307692307692307,0.8102766798418972,LogClass,cenario4/resultado_314
1.0,1.0,1.0,1.0,RF,cenario4/resultado_314
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_314
0.8780487804878049,0.8780487804878049,0.8611111111111112,0.7948717948717948,SVM,cenario4/resultado_314
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_314
0.9834454883111208,0.9834454883111208,0.4474885844748859,0.6639566395663956,LogClass,cenario4/resultado_315
1.0,1.0,1.0,1.0,RF,cenario4/resultado_315
0.9698907581385187,0.9698907581385187,0.9494949494949495,0.9437751004016066,MLP,cenario4/resultado_315
0.77,0.77,0.7012987012987013,0.5947136563876653,SVM,cenario4/resultado_315
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_315
0.9998214445138827,0.9998214445138827,0.7499999999999999,0.8823529411764706,LogClass,cenario4/resultado_316
1.0,1.0,1.0,1.0,RF,cenario4/resultado_316
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_316
0.5,0.5,0.0,0.0,SVM,cenario4/resultado_316
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_316
0.9934251443802755,0.9934251443802755,0.5131578947368421,0.7249070631970259,LogClass,cenario4/resultado_317
1.0,1.0,1.0,1.0,RF,cenario4/resultado_317
0.9935453188896104,0.9935453188896104,0.9871794871794872,0.9871794871794872,MLP,cenario4/resultado_317
0.9358974358974359,0.9358974358974359,0.9315068493150686,0.8947368421052632,SVM,cenario4/resultado_317
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_317
0.9998092331171309,0.9998092331171309,0.9500000000000001,0.9793814432989691,LogClass,cenario4/resultado_318
1.0,1.0,1.0,1.0,RF,cenario4/resultado_318
0.9999523082792827,0.9999523082792827,0.9870129870129869,0.994764397905759,MLP,cenario4/resultado_318
0.8421052631578947,0.8421052631578947,0.8125000000000001,0.7303370786516854,SVM,cenario4/resultado_318
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_318
0.9950694929730569,0.9950694929730569,0.1360544217687075,0.2824858757062147,LogClass,cenario4/resultado_319
1.0,1.0,1.0,1.0,RF,cenario4/resultado_319
0.9999611771100241,0.9999611771100241,0.9523809523809523,0.980392156862745,MLP,cenario4/resultado_319
0.5,0.5,0.0,0.0,SVM,cenario4/resultado_319
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_319
0.9954911040701925,0.9954911040701926,0.7245657568238213,0.868014268727705,LogClass,cenario4/resultado_32
1.0,1.0,1.0,1.0,RF,cenario4/resultado_32
0.9999593793159477,0.9999593793159477,0.9965870307167235,0.9986320109439124,MLP,cenario4/resultado_32
0.9554794520547945,0.9554794520547945,0.953405017921147,0.9274755927475593,SVM,cenario4/resultado_32
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_32
0.998620182135958,0.998620182135958,0.8437499999999999,0.9310344827586207,LogClass,cenario4/resultado_320
1.0,1.0,1.0,1.0,RF,cenario4/resultado_320
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_320
0.9135802469135803,0.9135802469135803,0.9054054054054054,0.856777493606138,SVM,cenario4/resultado_320
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_320
0.9489640053642238,0.9489640053642239,0.3849056603773585,0.5889145496535796,LogClass,cenario4/resultado_321
1.0,1.0,1.0,1.0,RF,cenario4/resultado_321
0.9552762170660931,0.9552762170660932,0.9357798165137615,0.9205776173285197,MLP,cenario4/resultado_321
0.8928571428571428,0.8928571428571428,0.88,0.8208955223880596,SVM,cenario4/resultado_321
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_321
0.9998428990364474,0.9998428990364474,0.986784140969163,0.9946714031971581,LogClass,cenario4/resultado_322
1.0,1.0,1.0,1.0,RF,cenario4/resultado_322
0.9999476330121491,0.9999476330121491,0.9955555555555555,0.9982174688057041,MLP,cenario4/resultado_322
0.9241071428571428,0.9241071428571428,0.9178743961352658,0.8747697974217312,SVM,cenario4/resultado_322
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_322
0.9864013441142497,0.9864013441142497,0.37288135593220334,0.5978260869565217,LogClass,cenario4/resultado_323
0.9935064935064934,0.9935064935064934,0.9934640522875817,0.9895833333333334,RF,cenario4/resultado_323
0.7402072357968609,0.7402072357968609,0.6434782608695653,0.5346820809248554,MLP,cenario4/resultado_323
0.7207792207792207,0.7207792207792207,0.6126126126126126,0.49707602339181284,SVM,cenario4/resultado_323
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_323
0.99911238036431,0.99911238036431,0.9405684754521965,0.9753483386923903,LogClass,cenario4/resultado_324
1.0,1.0,1.0,1.0,RF,cenario4/resultado_324
0.9999614078419264,0.9999614078419266,0.9972602739726028,0.9989023051591657,MLP,cenario4/resultado_324
0.9175824175824177,0.9175824175824177,0.9101796407185628,0.8636363636363638,SVM,cenario4/resultado_324
0.9972527472527473,0.9972527472527473,0.9972451790633609,0.9955995599559956,XGB,cenario4/resultado_324
0.9997405023873781,0.999740502387378,0.9295774647887324,0.9705882352941176,LogClass,cenario4/resultado_325
1.0,1.0,1.0,1.0,RF,cenario4/resultado_325
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_325
0.6363636363636364,0.6363636363636364,0.42857142857142855,0.3191489361702128,SVM,cenario4/resultado_325
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_325
0.9920734908136484,0.9920734908136484,0.5438066465256798,0.7487520798668885,LogClass,cenario4/resultado_326
1.0,1.0,1.0,1.0,RF,cenario4/resultado_326
0.9943394575678041,0.9943394575678041,0.9834254143646408,0.9866962305986695,MLP,cenario4/resultado_326
0.9277777777777778,0.9277777777777778,0.9221556886227544,0.8810068649885584,SVM,cenario4/resultado_326
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_326
0.9931647651351629,0.9931647651351629,0.4481327800829875,0.6699751861042184,LogClass,cenario4/resultado_327
1.0,1.0,1.0,1.0,RF,cenario4/resultado_327
0.9536009182170144,0.9536009182170144,0.9333333333333333,0.9176029962546818,MLP,cenario4/resultado_327
0.7685185185185186,0.7685185185185186,0.6987951807228916,0.5918367346938777,SVM,cenario4/resultado_327
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_327
0.9949255305127191,0.9949255305127191,0.2222222222222222,0.4166666666666667,LogClass,cenario4/resultado_328
1.0,1.0,1.0,1.0,RF,cenario4/resultado_328
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_328
0.5,0.5,0.0,0.0,SVM,cenario4/resultado_328
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_328
0.9952380952380953,0.9952380952380953,0.7122302158273381,0.8608695652173913,LogClass,cenario4/resultado_329
1.0,1.0,1.0,1.0,RF,cenario4/resultado_329
0.9999404761904762,0.9999404761904762,0.9949748743718593,0.997983870967742,MLP,cenario4/resultado_329
0.9090909090909092,0.9090909090909092,0.9,0.8490566037735848,SVM,cenario4/resultado_329
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_329
0.9947267933448496,0.9947267933448496,0.6847826086956522,0.8445040214477213,LogClass,cenario4/resultado_33
1.0,1.0,1.0,1.0,RF,cenario4/resultado_33
0.9999545413219383,0.9999545413219384,0.9960474308300395,0.9984152139461173,MLP,cenario4/resultado_33
0.9325396825396826,0.9325396825396826,0.9276595744680851,0.8890701468189234,SVM,cenario4/resultado_33
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_33
0.9977916621781752,0.9977916621781752,0.6238532110091742,0.8056872037914692,LogClass,cenario4/resultado_330
1.0,1.0,1.0,1.0,RF,cenario4/resultado_330
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_330
0.8823529411764706,0.8823529411764706,0.8666666666666666,0.802469135802469,SVM,cenario4/resultado_330
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_330
0.9987126673532442,0.998712667353244,0.9084249084249084,0.9612403100775192,LogClass,cenario4/resultado_331
1.0,1.0,1.0,1.0,RF,cenario4/resultado_331
0.9838709677419355,0.9838709677419355,0.9836065573770492,0.974025974025974,MLP,cenario4/resultado_331
0.9274193548387097,0.9274193548387097,0.9217391304347826,0.8803986710963456,SVM,cenario4/resultado_331
0.9959677419354839,0.9959677419354839,0.9959514170040485,0.9935379644588045,XGB,cenario4/resultado_331
0.9905255520198136,0.9905255520198135,0.8219178082191781,0.9118541033434651,LogClass,cenario4/resultado_332
0.9918032786885246,0.9918032786885246,0.9917355371900827,0.9868421052631579,RF,cenario4/resultado_332
0.9918032786885246,0.9918032786885246,0.9917355371900827,0.9868421052631579,MLP,cenario4/resultado_332
0.8934426229508197,0.8934426229508197,0.8807339449541284,0.821917808219178,SVM,cenario4/resultado_332
0.9918032786885246,0.9918032786885246,0.9917355371900827,0.9868421052631579,XGB,cenario4/resultado_332
,,,,LogClass,cenario4/resultado_333
,,,,RF,cenario4/resultado_333
,,,,MLP,cenario4/resultado_333
,,,,SVM,cenario4/resultado_333
,,,,XGB,cenario4/resultado_333
0.9988388488015261,0.9988388488015261,0.8478260869565216,0.9330143540669856,LogClass,cenario4/resultado_334
1.0,1.0,1.0,1.0,RF,cenario4/resultado_334
0.9999585303143402,0.9999585303143402,0.9936305732484078,0.9974424552429669,MLP,cenario4/resultado_334
0.9551282051282051,0.9551282051282051,0.953020134228188,0.9268929503916448,SVM,cenario4/resultado_334
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_334
0.9997980817768803,0.9997980817768803,0.9777777777777777,0.990990990990991,LogClass,cenario4/resultado_335
1.0,1.0,1.0,1.0,RF,cenario4/resultado_335
0.99994952044422,0.9999495204442201,0.9943502824858756,0.9977324263038548,MLP,cenario4/resultado_335
0.9375,0.9375,0.9333333333333333,0.8974358974358975,SVM,cenario4/resultado_335
0.9998990408884402,0.9998990408884402,0.9887640449438202,0.9954751131221717,XGB,cenario4/resultado_335
0.9989956814301497,0.9989956814301497,0.8958333333333334,0.9555555555555555,LogClass,cenario4/resultado_336
1.0,1.0,1.0,1.0,RF,cenario4/resultado_336
0.999899568143015,0.999899568143015,0.9885057471264368,0.9953703703703705,MLP,cenario4/resultado_336
0.936046511627907,0.936046511627907,0.9316770186335404,0.8949880668257757,SVM,cenario4/resultado_336
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_336
0.9789374706158909,0.9789374706158909,0.28205128205128205,0.4954954954954955,LogClass,cenario4/resultado_337
0.9943181818181819,0.9943181818181819,0.9942857142857142,0.9908883826879272,RF,cenario4/resultado_337
0.9488636363636364,0.9488636363636364,0.9461077844311377,0.9164733178654292,MLP,cenario4/resultado_337
0.7386363636363636,0.7386363636363636,0.6461538461538462,0.5329949238578681,SVM,cenario4/resultado_337
0.9999059708509638,0.9999059708509638,0.9887640449438202,0.9954751131221717,XGB,cenario4/resultado_337
0.9945597968990842,0.9945597968990842,0.7169811320754718,0.8636363636363635,LogClass,cenario4/resultado_338
0.999954664974159,0.9999546649741591,0.9967213114754099,0.9986859395532195,RF,cenario4/resultado_338
0.9299236820630777,0.9299236820630776,0.8590163934426228,0.8607095926412615,MLP,cenario4/resultado_338
0.7006578947368421,0.7006578947368421,0.5727699530516432,0.4559043348281017,SVM,cenario4/resultado_338
0.999954664974159,0.9999546649741591,0.9967213114754099,0.9986859395532195,XGB,cenario4/resultado_338
0.9998356074305441,0.9998356074305441,0.9891891891891893,0.9956474428726879,LogClass,cenario4/resultado_339
1.0,1.0,1.0,1.0,RF,cenario4/resultado_339
0.9972677595628415,0.9972677595628415,0.9972602739726028,0.9956236323851203,MLP,cenario4/resultado_339
0.9453551912568305,0.9453551912568305,0.9421965317919075,0.9106145251396649,SVM,cenario4/resultado_339
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_339
0.9997596442735248,0.9997596442735248,0.9814814814814815,0.9925093632958802,LogClass,cenario4/resultado_34
1.0,1.0,1.0,1.0,RF,cenario4/resultado_34
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_34
0.9150943396226415,0.9150943396226415,0.9072164948453608,0.859375,SVM,cenario4/resultado_34
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_34
0.9866349529958093,0.9866349529958093,0.5677655677655677,0.7665677546983184,LogClass,cenario4/resultado_340
0.9999433684448975,0.9999433684448975,0.9967845659163987,0.9987113402061856,RF,cenario4/resultado_340
0.9870967741935484,0.9870967741935484,0.9869281045751634,0.9792477302204928,MLP,cenario4/resultado_340
0.9448781325470682,0.9448781325470681,0.9261744966442954,0.9043250327653997,SVM,cenario4/resultado_340
0.9999433684448975,0.9999433684448975,0.9967845659163987,0.9987113402061856,XGB,cenario4/resultado_340
